POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
Dealer,0,0,3,BHK,1494.768311,1,1,"Marathahalli,Bangalore",12.95619,77.70194000000001,120.0
Dealer,1,1,2,BHK,907.0294785,0,1,"Wakad,Pune",18.5993,73.7625,80.0
Dealer,0,0,1,BHK,399.4016455,1,1,"Nere,Lalitpur",24.69028,78.41889,26.7
Dealer,0,1,1,BHK,585.0528435,1,1,"Shilphata,Maharashtra",18.798889000000003,73.323278,46.5
Dealer,1,1,2,BHK,1315.020456,0,1,"Zirakpur,Chandigarh",30.662283,76.822397,45.0
Dealer,0,0,3,BHK,1783.21233,1,1,"Chembur (East),Maharashtra",19.05871,72.89969,280.0
Dealer,0,1,2,BHK,1121.076233,1,1,"Punawale,Pune",18.637802,73.745912,60.0
Builder,0,0,2,BHK,1008.120975,1,0,"Omkar Nagar,Nagpur",20.100361,79.103607,36.0
Dealer,1,0,3,BHK,1408.501571,0,1,"Dadar (West),Mumbai",19.0201,72.8381,390.0
Owner,0,0,2,BHK,1028.229961,1,1,"Roopena Agrahara,Bangalore",12.928575,77.58572099999999,49.9
Dealer,0,1,4,BHK,3771.213074,1,1,"Sector-108 Noida,Noida",28.526624,77.37671800000001,240.0
Owner,0,0,2,BHK,765.1109411,1,1,"Chikhali,Pune",19.085225,73.661835,50.0
Dealer,1,1,1,BHK,818.4851727999999,0,1,"Chembur (East),Lalitpur",19.05871,72.89969,130.0
Dealer,0,0,1,BHK,599.3690852000001,1,1,"Baner,Pune",18.558319,73.77588,43.7
Dealer,1,1,3,BHK,1567.234354,0,1,"Konanakunte,Bangalore",12.8855,77.5638,150.0
Dealer,0,0,3,BHK,1684.0417,1,1,"Sector-11 Ghansoli,Mumbai",19.126499,72.99956,210.0
Dealer,0,0,1,BHK,650.0171057,1,1,"Wadgaon Sheri,Pune",18.549645,73.924971,38.0
Dealer,0,0,2,BHK,1215.180408,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,65.0
Owner,0,0,2,BHK,600.0,1,1,"Manipal,Udupi",13.357135,74.784239,15.0
Owner,0,0,2,BHK,1250.0,1,1,"Roshanabad,Haridwar",29.892311,78.000723,35.0
Dealer,1,1,3,BHK,3125.0,0,1,"Hebbal,Bangalore",13.04034,77.591347,320.0
Dealer,0,0,7,BHK,5900.0531,1,1,"Koramangala,Bangalore",12.9259,77.6229,1000.0
Dealer,1,0,2,BHK,1433.8461539999998,0,0,"New Town,Kolkata",22.5922,88.484911,93.2
Dealer,0,0,3,BHK,1899.473992,1,1,"Sector 78 Faridabad,Faridabad",28.38016,77.369936,65.0
Dealer,0,0,2,BHK,1273.335191,1,1,"Sector 88 Faridabad,Faridabad",28.431862,77.351104,45.7
Dealer,0,0,2,BHK,1179.166667,1,1,"Baba Nagar,Secunderabad",25.578105,83.989785,56.6
Owner,0,1,2,BHK,1095.238095,1,1,"Kadugodi,Bangalore",12.995285,77.766797,46.0
Dealer,0,1,2,BHK,1080.038573,1,1,"Sector-78 Noida,Noida",28.560719,77.386208,56.0
Dealer,0,0,2,BHK,1170.0468019999998,1,1,"Harlur,Bangalore",12.928575,77.58572099999999,75.0
Dealer,0,0,4,BHK,3300.330033,1,1,"Yelahanka,Bangalore",13.11389,77.59833,210.0
Owner,0,0,2,BHK,765.228038,1,1,"Nelamangala,Bangalore",13.144144,77.340868,25.0
Dealer,0,1,2,BHK,1229.187619,1,1,"Rajaji Nagar,Bangalore",12.9847,77.5491,110.0
Dealer,0,0,4,BHK,3139.269406,1,1,"Suraj Kund,Faridabad",28.488415000000003,77.285903,220.0
Dealer,0,0,4,BHK,2475.247525,1,1,"Sector-119 Noida,Noida",28.587711,77.403123,95.0
Dealer,0,1,2,BHK,1175.213675,1,1,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,33.0
Dealer,0,0,1,BHK,651.0618509,1,1,"Sector 36 Kharghar,Lalitpur",19.071749,73.080575,42.0
Owner,0,0,1,BHK,500.0,1,1,"Panigate,Vadodara",22.3,73.2,20.0
Dealer,0,1,3,BHK,1468.181818,1,0,"Sector-37D Gurgaon,Gurgaon",28.449774,76.971789,64.6
Dealer,1,1,2,BHK,538.6721731,0,0,"Mulund (West),Mumbai",19.1759,72.9522,120.0
Dealer,0,1,2,BHK,990.4912837000002,1,1,"Sector-15 Ghansoli,Lalitpur",28.3967,77.32330999999999,100.0
Dealer,0,1,3,BHK,1599.466844,1,1,"Pholriwal,Jalandhar",31.261414,75.589997,48.0
Owner,0,0,3,BHK,1552.967277,1,1,"HSR Layout,Bangalore",12.91,77.64,140.0
Builder,0,0,3,BHK,1526.336025,1,0,"Anand Nagar,Bharatpur",27.200946,77.524111,39.7
Dealer,0,0,3,BHK,2094.747019,1,1,"New Town,Kolkata",22.5922,88.484911,130.0
Dealer,1,0,2,BHK,1031.117658,0,1,"Hinjewadi,Pune",18.5853,73.7413,56.0
Dealer,1,0,2,BHK,840.0,0,1,"Dum Dum Cantt.,Kolkata",22.648322,88.4431525,25.2
Owner,0,0,2,BHK,700.0840101,1,1,"New Ballygung Road,Kolkata",22.529,88.368,50.0
Dealer,0,0,2,BHK,910.7468124,1,1,"Dewas Naka(Panchvati),Indore",22.782781,75.899435,20.0
Owner,0,0,1,BHK,684.9315068,1,1,"Dindoli,Surat",21.142359,72.862596,14.0
Dealer,0,1,4,BHK,4500.1028590000005,1,1,"Parel,Lalitpur",18.996549,72.842967,1750.0
Dealer,0,0,2,BHK,1287.711553,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,35.0
Owner,0,0,1,BHK,696.2864721,1,1,"Dahej,Bharuch",21.750834,72.61024,10.5
Dealer,0,0,2,BHK,1078.122408,1,1,"Karpe Nagar,Pune",18.490507,73.818086,65.0
Dealer,0,0,3,BHK,1501.0917029999998,1,1,"Aundh,Pune",18.556218,73.81130300000001,110.0
Owner,0,0,3,BHK,1305.12433,1,1,"Kadugodi,Bangalore",12.995285,77.766797,95.0
Dealer,1,0,2,BHK,941.1132025,0,1,"Moshi,Pune",18.669919,73.853723,35.0
Builder,1,1,3,BHK,1319.230769,0,0,"Sarona,Raipur",21.241333,81.56801,34.3
Owner,0,0,2,BHK,1013.653289,1,1,"Singasandra,Bangalore",12.879728,77.650297,49.0
Owner,0,0,3,BHK,1800.055386,1,1,"Jalandhar-Nakodar Road,Jalandhar",31.15185,75.56378000000001,65.0
Owner,1,0,2,BHK,1296.023564,0,1,"Kunchanapalli,Vijayawada",16.4622,80.6179,44.0
Owner,0,0,2,BHK,697.7777778,1,1,"Sukliya,Indore",22.756329,75.863062,15.7
Dealer,0,1,2,BHK,939.918909,1,1,"Yelahanka,Bangalore",13.11389,77.59833,51.0
Dealer,0,1,3,BHK,1989.953632,1,1,"Mansarovar,Jaipur",26.8626,75.7633,103.0
Owner,0,0,5,BHK,900.0276932,1,1,"Maholi Road,Mathura",27.465868,77.648174,65.0
Owner,0,1,3,BHK,1276.17801,1,1,"Mihan,Nagpur",21.15389,79.08306,58.5
Dealer,0,0,3,BHK,1399.253731,1,1,"Mapusa,Goa",15.591970000000002,73.80894,75.0
Owner,0,0,2,BHK,1200.104357,1,1,"Narendra Nagar,Nagpur",21.105779,79.078497,46.0
Dealer,1,1,2,BHK,669.702652,0,0,"Kanjur Marg (East),Maharashtra",18.96,72.82,150.0
Owner,0,0,2,BHK,963.081862,1,1,"Manish Nagar,Nagpur",21.094632,79.074805,36.0
Owner,1,0,2,BHK,882.2531388,0,1,"Tadikonda,Guntur",16.41667,80.45416999999999,26.0
Dealer,0,0,2,BHK,1011.122346,1,1,"Chandivali,Maharashtra",18.58584,73.471734,200.0
Dealer,0,1,2,BHK,1296.008294,1,1,"Sector-67A Gurgaon,Gurgaon",28.480312,77.107771,100.0
Dealer,1,1,3,BHK,1778.720627,0,1,"Zirakpur,Chandigarh",30.662283,76.822397,54.5
Dealer,1,1,2,BHK,1062.699256,0,1,"Hiranandani Estate,Maharashtra",19.255098,72.9815265,100.0
Owner,0,0,3,BHK,1900.057002,1,1,"Sushant Golf City,Lucknow",26.781748,81.006714,100.0
Owner,0,0,1,BHK,550.0,1,1,"Oras,Sindhudurg",16.119135999999997,73.724075,11.0
Dealer,0,0,1,BHK,456.5719504,1,0,"Nimgaon Korhale,Ahmednagar",19.783502,74.45743399999999,340.0
Dealer,0,0,2,BHK,1050.021875,1,1,"Baner,Pune",18.558319,73.77588,72.0
Owner,0,0,3,BHK,1669.727834,1,1,"Budigere Cross,Bangalore",13.141581,77.749756,100.0
Dealer,1,0,2,BHK,1000.0,0,1,"Palm Residency,Karnal",29.69,76.98833,22.0
Dealer,0,0,2,BHK,1050.0718470000002,1,1,"Koperkhairane,Lalitpur",24.69028,78.41889,95.0
Owner,0,0,2,BHK,1150.527325,1,1,"Dewas Naka(Panchvati),Indore",22.782781,75.899435,24.0
Dealer,0,0,1,BHK,539.0442889999999,1,1,"Karapakkam,Chennai",12.925027,80.235348,37.0
Dealer,0,1,3,BHK,1786.3978559999998,1,1,"Wakad,Pune",18.5993,73.7625,140.0
Dealer,0,1,1,BHK,807.0078632,1,1,"Pimple Saudagar,Pune",18.5956,73.7981,58.5
Dealer,0,0,1,BHK,610.0368324,1,1,"Bevarly Park,Lalitpur",24.69028,78.41889,53.0
Dealer,0,0,2,BHK,1050.070432,1,1,"Sector-9 Ulwe,Maharashtra",18.973908,73.02510600000001,82.0
Dealer,0,1,2,BHK,582.997668,1,1,"Manapakkam,Chennai",13.0133,80.17286,55.0
Owner,0,0,2,BHK,1200.369344,1,1,"Jagatpura,Jaipur",26.832353,75.841749,26.0
Dealer,0,0,4,BHK,3500.1750090000005,1,1,"Nerul,Mumbai",19.0242,73.0172,600.0
Dealer,0,0,3,BHK,1350.018173,1,1,"Deonar,Mumbai",19.049513,72.91920400000001,260.0
Dealer,0,1,1,BHK,630.0452845,1,1,"Naigaon (East),Mumbai",19.35269,72.864824,32.0
Dealer,0,1,2,BHK,1039.02439,1,1,"Preetam Nagar,Allahabad",25.45,81.85,42.6
Dealer,0,0,2,BHK,1100.020371,1,1,"Jakkur,Bangalore",12.928575,77.58572099999999,54.0
Dealer,0,0,3,BHK,2177.571019,1,1,"Marine Drive,Kochi",9.9800255,76.27530300000001,220.0
Dealer,0,0,3,BHK,2408.348943,1,1,"Sector-45 Noida,Noida",28.553374,77.355611,180.0
Dealer,1,1,4,BHK,1789.919925,0,1,"Chinchwad,Pune",18.627,73.7829,190.0
Owner,0,0,2,BHK,2222.222222,1,1,"Lunsikui,Navsari",20.942355,72.940376,35.0
Owner,0,0,2,BHK,1080.291971,1,1,"Govind Puram,Ghaziabad",28.66667,77.41667,37.0
Dealer,0,1,2,BHK,1121.446006,1,1,"Malad (West),Lalitpur",19.1849,72.8347,170.0
Dealer,0,0,5,BHK,1609.589041,1,1,"Yerkheda,Nagpur",21.218579,79.180859,47.0
Dealer,0,1,3,BHK,1855.517071,1,1,"Sector-75 Noida,Noida",28.576117,77.382136,150.0
Dealer,0,0,3,BHK,1925.051335,1,1,"Dhurwa,Ranchi",23.294654,85.26905,75.0
Owner,0,0,2,BHK,1330.292664,1,1,"Seepat Road,Bilaspur",22.150062,82.278624,35.0
Owner,0,0,3,BHK,1070.090958,1,1,"Sakkardara,Nagpur",21.124831,79.115257,60.0
Owner,0,0,2,BHK,1190.040278,1,1,"Aquem,Margao",15.2601,73.982,65.0
Dealer,0,1,2,BHK,569.3371289,1,0,"Kanjur Marg (East),Mumbai",19.221571,73.042474,140.0
Owner,0,0,1,BHK,499.0494297,1,1,"Madhapar,Bhuj",23.23013,69.71082,10.5
Owner,0,0,1,BHK,612.1556624,1,1,"Baddi,Solan",30.92,77.12,14.0
Owner,0,0,2,BHK,1015.096304,1,1,"Pragathi Nagar,Bangalore",18.669125,78.10801500000001,39.0
Owner,0,0,2,BHK,960.0614439,1,1,"Pisoli,Pune",18.440853,73.90536,50.0
Owner,0,0,2,BHK,1154.119318,1,1,"Sonnenahalli,Bangalore",12.939905,77.48209,32.5
Dealer,0,1,1,BHK,647.7245365,1,1,"Ambernath,Lalitpur",24.6902,78.416,26.9
Owner,0,0,2,BHK,966.053938,1,1,"Pimple Saudagar,Pune",18.5956,73.7981,72.0
Dealer,0,0,2,BHK,959.9385639,1,1,"Caranzalem,Goa",15.462648000000002,73.804488,75.0
Dealer,0,0,2,BHK,1100.0,1,1,"Kharghar,Mumbai",19.038205,73.06612,110.0
Owner,0,0,2,BHK,1075.072886,1,1,"Jaisinghpura,Jaipur",26.532207,75.520538,29.5
Owner,0,0,3,BHK,815.876516,1,1,"Gandhi Nagar,Chennai",13.009441,80.254007,37.0
Dealer,0,1,2,BHK,1094.010755,1,1,"Sus,Pune",18.539812,73.737678,59.0
Dealer,0,1,3,BHK,1996.007984,1,1,"Thanisandra,Bangalore",13.055985,77.622157,150.0
Owner,0,0,2,BHK,1012.192317,1,1,"Bannerghatta Road,Bangalore",12.808137,77.58308000000001,44.0
Dealer,0,1,3,BHK,2275.312856,1,1,"Suraj Kund,Faridabad",28.488415000000003,77.285903,160.0
Dealer,0,0,2,BHK,735.0216182999999,1,1,"Shankar Kalat Nagar,Pune",19.957301,73.839897,59.5
Dealer,0,0,3,BHK,1812.141347,1,1,"Park Circus,Kolkata",22.538659,88.369352,180.0
Dealer,0,0,3,BHK,1228.220508,1,1,"Thakurpukur,Kolkata",22.461348,88.318428,43.0
Dealer,0,0,2,BHK,1050.126015,1,1,"Pimple Saudagar,Pune",18.5956,73.7981,75.0
Owner,0,0,2,BHK,1200.071646,1,1,"Vidhyanagar 4th Lane 1st Cross,Guntur",38.3518782,-85.94003459999999,67.0
Dealer,0,1,2,BHK,1216.10288,1,1,"Whitefield,Bangalore",12.9958935,77.761394,87.0
Dealer,0,0,3,BHK,1683.7851489999998,1,1,"Sector-70 Mohali,Mohali",30.697795000000003,76.714722,100.0
Dealer,0,0,3,BHK,1325.104375,1,1,"Sector-75 Noida,Noida",28.576117,77.382136,73.0
Dealer,0,0,3,BHK,2118.298843,1,1,"Vazhakkala,Kochi",9.930471,76.271273,130.0
Dealer,0,0,2,BHK,898.1132074999999,1,1,"Ajmer Road,Jaipur",26.928785,75.828002,23.8
Dealer,0,0,3,BHK,1636.043292,1,1,"Saket,Secunderabad",17.45,78.5,65.0
Owner,0,0,4,BHK,2475.247525,1,1,"Sector-119 Noida,Noida",28.587711,77.403123,95.0
Dealer,0,1,3,BHK,745.1403888,1,1,"Sector 88 Faridabad,Faridabad",28.431862,77.351104,34.5
Dealer,0,1,2,BHK,1190.108192,1,1,"Wakad,Pune",18.5993,73.7625,77.0
Owner,0,0,2,BHK,1264.367816,1,1,"Kundli,Sonipat",28.874383,77.113251,36.3
Owner,0,0,2,BHK,700.0474608,1,1,"Pal Road,Jodhpur",26.173068,73.26135,29.5
Dealer,0,0,3,BHK,1850.276478,1,1,"Judges Enclave,Ghaziabad",28.66667,77.41667,87.0
Dealer,0,1,2,BHK,1416.470588,1,1,"Sector-137 Noida,Noida",28.506454,77.40956800000001,60.2
Owner,0,0,1,BHK,748.2993197000001,1,1,"Umbergaon,Valsad",20.167837,72.77484,16.5
Dealer,0,1,3,BHK,2106.094511,1,1,"Suraj Kund,Faridabad",28.488415000000003,77.285903,160.0
Dealer,0,1,2,BHK,1148.1719050000002,1,1,"Sector-74 Noida,Noida",28.577673,77.389781,53.7
Dealer,0,1,2,BHK,953.1374106,1,1,"Jyotiba Colony,Pune",18.52361,73.84778,60.0
Dealer,0,1,4,BHK,2569.793248,1,1,"Kadugodi,Bangalore",12.995285,77.766797,220.0
Owner,0,0,3,BHK,1155.087481,1,1,"Gundlapochampalli,Secunderabad",17.5679,78.4792,68.0
Dealer,0,0,2,BHK,798.676479,1,1,"Bhandup (East),Lalitpur",19.127333,72.947833,140.0
Dealer,0,1,3,BHK,1450.230719,1,1,"NH-24 Highway,Ghaziabad",28.66667,77.41667,44.0
Owner,0,0,2,BHK,950.1187648,1,1,"Sector-6 Vaishali,Ghaziabad",28.6423,77.3445,44.0
Dealer,1,0,2,BHK,1174.488076,0,1,"Chembur,Lalitpur",19.05871,72.89969,230.0
Owner,0,1,2,BHK,940.2030839,1,1,"Bhopura,Ghaziabad",28.698133,77.335746,25.0
Owner,0,0,1,BHK,600.0109093,1,1,"Ghatkopar (East),Lalitpur",19.078305,72.90593100000001,110.0
Dealer,0,1,2,BHK,1060.284762,1,1,"Noida Extension,Noida",28.579004,77.431173,35.0
Dealer,0,0,2,BHK,1138.211382,1,1,"Budigere,Bangalore",13.141581,77.749756,72.8
Dealer,0,1,1,BHK,225.56390980000003,1,0,"Purseni,Lucknow",26.707154,80.98234599999999,4.5
Dealer,1,0,2,BHK,1065.054692,0,1,"Thumkunta,Secunderabad",17.45,78.5,37.0
Builder,1,0,1,BHK,651.7241379,0,0,"Kadamtala,Siliguri",26.724219,88.326357,18.9
Dealer,0,1,2,BHK,1084.444444,1,1,"Nandpuri,Jaipur",26.426535,76.587393,48.8
Dealer,1,1,1,BHK,343.0400976,0,1,"Karade Khurd,Mumbai",18.96667,72.83333,22.5
Owner,0,0,2,BHK,850.1594049,1,1,"Reddiarpalayam,Pondicherry",11.93,79.83,32.0
Dealer,0,1,2,BHK,875.0,1,1,"Virar West,Mumbai",19.4559,72.8114,42.0
Dealer,0,0,1,BHK,675.0355282,1,1,"Mira Road East,Mumbai",19.2836,72.8675,57.0
Dealer,0,0,3,BHK,2218.173176,1,1,"Ghose Bagan,Kolkata",22.5879,88.39514799999999,280.0
Dealer,0,1,3,BHK,2966.533791,1,1,"Sector-59 Gurgaon,Gurgaon",28.406685,77.105253,320.0
Owner,0,0,3,BHK,1749.9204579999998,1,1,"R.S.Puram,Coimbatore",11.013061,76.950136,110.0
Dealer,0,1,2,BHK,1234.567901,1,1,"Sector - 1 Dharuhera,Dharuhera",28.211607,76.787033,30.0
Dealer,0,0,3,BHK,2200.220022,1,1,"Manimajra,Chandigarh",30.73528,76.79111,120.0
Dealer,0,0,2,BHK,1213.072642,1,1,"Marathahalli,Bangalore",12.95619,77.70194000000001,85.0
Owner,0,0,3,BHK,1534.78854,1,1,"OMBR Layout,Bangalore",12.96991,77.59796,90.0
Owner,0,0,1,BHK,870.3590992000001,1,1,"Nana Bazaar,Anand",22.556,72.95100000000001,14.3
Dealer,0,1,3,BHK,1655.130906,1,1,"Whitefield,Bangalore",12.9958935,77.761394,110.0
Dealer,0,0,2,BHK,1195.022792,1,1,"Kharghar,Mumbai",19.038205,73.06612,97.0
Owner,0,1,2,BHK,1298.326601,1,1,"Nipania,Indore",22.760061,75.928572,45.0
Dealer,0,1,2,BHK,1265.094882,1,1,"Sector-35D Kharghar,Maharashtra",19.038205,73.06612,110.0
Owner,0,0,1,BHK,650.1182033,1,1,"Palanpur Jakatnaka,Surat",21.17,72.83,16.5
Dealer,0,0,2,BHK,896.7173739,1,1,"Quarsi,Aligarh",27.906174,78.107874,22.4
Owner,0,0,2,BHK,780.1213522,1,1,"Ambegaon Budruk,Pune",19.116670000000003,73.73333000000001,27.0
Owner,0,0,3,BHK,1679.966401,1,1,"Whitefield,Bangalore",12.9958935,77.761394,120.0
Owner,0,0,1,BHK,350.0212134,1,1,"Pushkardham,Rajkot",22.29691,70.79836,16.5
Dealer,0,1,3,BHK,1907.073509,1,1,"SV Patel Nagar,Lalitpur",24.69028,78.41889,330.0
Dealer,1,1,4,BHK,2328.288708,0,0,"Zirakpur,Chandigarh",30.662283,76.822397,100.0
Dealer,1,1,3,BHK,1525.1038130000002,0,1,"Porur,Chennai",13.03478,80.15586,80.8
Owner,0,0,3,BHK,1800.055386,1,1,"Bellandur,Bangalore",12.9255,77.6765,130.0
Dealer,1,1,2,BHK,786.9249394999999,0,0,"Sector-106 Gurgaon,Gurgaon",28.50437,76.996356,130.0
Dealer,1,1,2,BHK,682.8951036000001,0,0,"Kharadi,Lalitpur",18.5438,73.9438,73.5
Owner,1,1,4,BHK,2373.5621690000003,0,1,"Sector-76 Noida,Noida",28.567633,77.383124,130.0
Dealer,1,1,3,BHK,1800.0,0,1,"Mulund (West),Mumbai",19.1759,72.9522,270.0
Dealer,0,0,3,BHK,2166.666667,1,1,"Palarivattom,Kochi",9.930471,76.271273,130.0
Builder,0,0,2,BHK,921.2121212,1,0,"Bamunara,Durgapur",23.414972,87.857086,15.2
Dealer,0,0,2,BHK,1065.375303,1,1,"Talawali Chanda,Indore",22.66667,75.75,22.0
Dealer,1,1,2,BHK,550.7745267000001,0,0,"Mahalunge,Pune",18.573994,73.753171,67.2
Dealer,0,1,3,BHK,1760.029132,1,1,"Ghansoli,Lalitpur",19.126499,72.99956,290.0
Dealer,0,0,2,BHK,1040.009788,1,1,"Warje,Pune",18.485487,73.80377299999999,85.0
Owner,0,0,2,BHK,770.0600647000001,1,1,"Moovarasampettai,Chennai",13.09,80.27,50.0
Owner,0,0,1,BHK,480.04800480000006,1,1,"Meeta Nagar,Pune",18.52361,73.84778,16.0
Dealer,0,0,2,BHK,762.4633431,1,1,"Madhyamgram,Kolkata",22.7,88.45,15.6
Dealer,1,0,2,BHK,844.5040213999999,0,1,"Tathawade,Pune",18.6182,73.7447,50.4
Dealer,0,0,1,BHK,950.0,1,1,"Pratap Nagar,Jaipur",26.807408,75.83865899999999,36.1
Dealer,0,0,3,BHK,1294.917449,1,1,"Namkum,Ranchi",23.352,85.375,40.0
Dealer,1,0,2,BHK,685.8108107999999,0,1,"Barasat,Kolkata",22.747639000000003,88.600902,20.3
Owner,0,0,3,BHK,600.0205486000001,1,1,"Dilshad Plaza,Ghaziabad",28.691929,77.329477,58.4
Owner,0,0,3,BHK,1250.0,1,1,"Guduvancheri,Chennai",12.842686,80.063733,53.0
Owner,0,0,3,BHK,900.0012857,1,1,"Malviya Nagar,Jaipur",26.850391,75.814198,4200.0
Builder,1,1,2,BHK,1064.718163,0,0,"Varthur,Bangalore",12.9407,77.7466,51.0
Dealer,1,0,2,BHK,1300.156915,0,1,"Ranasinghpur,Bhubaneswar",20.21859,85.785433,58.0
Owner,0,1,2,BHK,1086.012163,1,1,"Ramanathapuram,Coimbatore",10.999392,76.997254,50.0
Owner,1,0,1,BHK,589.0753302,0,1,"Neral,Karjat",19.0284965,73.3192845,16.5
Owner,0,0,3,BHK,1400.094922,1,1,"Friends Colony,Nagpur",21.178534,79.64665600000001,59.0
Dealer,0,0,3,BHK,1750.2917149999998,1,1,"Sector-50 Noida,Noida",28.5679,77.3679,90.0
Dealer,0,0,3,BHK,1500.150015,1,1,"Sahakara Nagar,Bangalore",13.064,77.58,100.0
Dealer,1,1,2,BHK,674.0614333999999,0,1,"Ravet,Pune",18.651598,73.735448,39.5
Owner,0,0,1,BHK,550.0550055,1,1,"Shalimar Garden Extension II,Ghaziabad",28.689982,77.339807,20.0
Owner,0,0,1,BHK,300.0,1,1,"Sector G Ashiyana,Lucknow",26.784408000000003,80.916026,18.0
Owner,0,0,3,BHK,1125.04018,1,1,"Peer Muchalla,Panchkula",30.660437,76.861517,35.0
Owner,1,1,2,BHK,1050.420168,0,1,"Katara Hills,Bhopal",23.185756,77.498465,25.0
Owner,0,0,4,BHK,2531.378547,1,1,"Kharadi,Lalitpur",18.5438,73.9438,240.0
Dealer,0,1,1,BHK,520.0322273,1,1,"Kolshet Road,Lalitpur",24.69028,78.41889,71.0
Dealer,1,1,2,BHK,1033.08487,0,1,"Adambakkam,Chennai",12.99,80.2,79.0
Dealer,1,1,2,BHK,1135.166764,0,1,"Bhumkar Nagar,Pune",18.52783,73.875757,58.2
Dealer,0,1,2,BHK,1061.969015,1,1,"Mira Road East,Lalitpur",19.2836,72.8675,85.0
Dealer,0,0,3,BHK,1795.392954,1,1,"Sector-15 Bahadurgarh,Bahadurgarh",30.752321,76.772816,53.0
Dealer,0,1,3,BHK,1350.0,1,1,"Sector-143 Noida,Noida",28.5035,77.426447,54.0
Dealer,1,1,2,BHK,1155.505108,0,1,"Moshi,Pune",18.669919,73.853723,50.9
Dealer,0,0,2,BHK,932.579955,1,1,"Kandivali (East),Mumbai",19.1955,72.8728,170.0
Dealer,0,0,2,BHK,1468.069489,1,1,"Ambedkar Colony,Bangalore",13.073792999999998,77.794824,120.0
Dealer,0,0,3,BHK,1553.277415,1,1,"Sector-35G Kharghar,Maharashtra",18.96,72.82,150.0
Owner,0,1,3,BHK,2105.041575,1,1,"Sector-94 Noida,Noida",28.551820000000003,77.324137,200.0
Owner,1,0,2,BHK,1200.274348,0,1,"Malviya Nagar,Jaipur",26.850391,75.814198,35.0
Dealer,1,1,2,BHK,628.0355049,0,0,"Ghodbunder Road,Mumbai",28.743724,76.81131500000001,75.0
Dealer,0,0,3,BHK,1445.0867050000002,1,1,"Hiranandani Estate,Lalitpur",19.255098,72.9815265,200.0
Dealer,1,0,2,BHK,511.4401077,0,1,"Virar West,Mumbai",19.4559,72.8114,38.0
Dealer,0,0,3,BHK,1700.235417,1,1,"Kakkanad,Kochi",9.930471,76.271273,65.0
Dealer,0,0,3,BHK,1757.469244,1,1,"JP Nagar,Bangalore",12.905368,77.580403,130.0
Owner,0,0,3,BHK,1549.680948,1,1,"RR Layout,Bangalore",12.96991,77.59796,68.0
Dealer,0,1,2,BHK,1314.967619,1,1,"Worli,Lalitpur",19.0167,72.8167,400.0
Dealer,0,0,1,BHK,600.025533,1,1,"Bavdhan,Pune",18.510418,73.781944,47.0
Dealer,0,0,3,BHK,1861.8324350000005,1,1,"Kharghar,Maharashtra",19.038205,73.06612,190.0
Owner,0,0,2,BHK,960.1181684,1,1,"Ganesh Colony,Jalgaon",21.047939000000003,75.77055899999999,39.0
Owner,0,0,3,BHK,860.0301011,1,1,"Sector III - Salt Lake,Kolkata",34.895553,33.623874,40.0
Dealer,1,0,1,BHK,421.0851436000001,0,1,"Adharwadi,Lalitpur",24.69028,78.41889,40.9
Dealer,0,0,2,BHK,1144.444444,1,1,"Varthur,Bangalore",12.9407,77.7466,41.2
Dealer,1,1,2,BHK,941.2167365,0,1,"Majiwada,Mumbai",19.218498,72.992114,110.0
Owner,0,0,3,BHK,1325.088339,1,1,"Sector-75 Noida,Noida",28.576117,77.382136,75.0
Owner,0,0,3,BHK,1490.220428,1,1,"Mahindra City,Jaipur",26.91667,75.86667,48.0
Dealer,0,0,1,BHK,650.0436596,1,1,"Kharghar,Mumbai",19.038205,73.06612,67.0
Dealer,0,0,2,BHK,1200.154859,1,1,"Kamta,Lucknow",26.86056,80.91583,62.0
Dealer,0,1,2,BHK,957.0957096,1,1,"Electronics City Phase 1,Bangalore",12.840956,77.659441,58.0
Dealer,1,0,2,BHK,1150.0,0,1,"Jodhpur Park,Kolkata",22.506447,88.363636,92.0
Owner,0,1,3,BHK,1340.206186,1,1,"Noida Extension,Noida",28.579004,77.431173,57.2
Builder,1,0,2,BHK,948.8686086,0,0,"Alwarthirunagar,Chennai",13.09,80.27,75.9
Owner,0,0,4,BHK,3199.7414350000004,1,1,"Shyamkhet,Nainital",29.396714000000003,79.545556,99.0
Owner,0,0,4,BHK,1997.749015,1,1,"Talimapur,Pin 841407,Siwan",26.285178,84.642471,35.5
Dealer,0,0,3,BHK,1505.757307,1,1,"Sector 7 Kharghar,Lalitpur",19.035407,73.065449,170.0
Dealer,0,0,2,BHK,963.1728045,1,1,"Dombivli (East),Lalitpur",19.2167,73.0833,51.0
Dealer,0,0,2,BHK,1000.0,1,1,"Madambakkam,Chennai",12.900422,80.159352,43.5
Owner,0,1,1,BHK,700.0,1,1,"Hadapsar,Pune",18.49667,73.94167,28.0
Dealer,0,0,2,BHK,1300.108342,1,1,"Subramanya Nagar,Bangalore",12.42773,75.72456,120.0
